tran_sequence_number,location_id
TXN20250125002439,LOC_DE_BERLIN
TXN20250328002440,LOC_DE_BERLIN
TXN20250202002441,LOC_US_CHICAGO
TXN20250309002442,LOC_IN_BENGALURU
TXN20250203002443,LOC_US_SAN_FRANCISCO
TXN20250119002444,LOC_FR_PARIS
TXN20250211002445,LOC_CA_VANCOUVER
TXN20250221002446,LOC_DE_BERLIN
TXN20250312002447,LOC_JP_OSAKA
TXN20250301002448,LOC_CA_TORONTO
TXN20250219002449,LOC_US_NEW_YORK
TXN20250219002450,LOC_DE_BERLIN
TXN20250115002451,LOC_US_SAN_FRANCISCO
TXN20250319002452,LOC_FR_PARIS
TXN20250328002453,LOC_GB_LONDON
TXN20250318002454,LOC_JP_TOKYO
TXN20250312002455,LOC_CA_TORONTO
TXN20250112002456,LOC_GB_MANCHESTER
TXN20250201002457,LOC_AU_MELBOURNE
TXN20250108002458,LOC_JP_OSAKA
TXN20250203002459,LOC_IN_MUMBAI
TXN20250105002460,LOC_IN_BENGALURU
TXN20250210002461,LOC_ES_MADRID
TXN20250120002462,LOC_US_SAN_FRANCISCO
TXN20250129002463,LOC_NL_AMSTERDAM
TXN20250104002464,LOC_DE_BERLIN
TXN20250125002465,LOC_GB_LONDON
TXN20250119002466,LOC_IN_BENGALURU
TXN20250108002467,LOC_DE_BERLIN
TXN20250330002468,LOC_IN_BENGALURU
TXN20250123002469,LOC_JP_OSAKA
TXN20250104002470,LOC_IN_MUMBAI
TXN20250123002471,LOC_GB_MANCHESTER
TXN20250111002472,LOC_JP_TOKYO
TXN20250126002473,LOC_US_SAN_FRANCISCO
TXN20250324002474,LOC_GB_LONDON
TXN20250308002475,LOC_GB_MANCHESTER
TXN20250213002476,LOC_ES_MADRID
TXN20250220002477,LOC_AU_MELBOURNE
TXN20250129002478,LOC_CA_VANCOUVER
TXN20250116002479,LOC_GB_MANCHESTER
TXN20250202002480,LOC_US_CHICAGO
TXN20250116002481,LOC_US_CHICAGO
TXN20250101002482,LOC_DE_BERLIN
TXN20250128002483,LOC_IN_MUMBAI
TXN20250209002484,LOC_CA_VANCOUVER
TXN20250131002485,LOC_CA_TORONTO
TXN20250217002486,LOC_JP_OSAKA
TXN20250218002487,LOC_FR_PARIS
TXN20250219002488,LOC_CA_VANCOUVER
TXN20250112002489,LOC_FR_PARIS
TXN20250209002490,LOC_HK_HONG_KONG
TXN20250213002491,LOC_JP_OSAKA
TXN20250115002492,LOC_CA_VANCOUVER
TXN20250206002493,LOC_US_SAN_FRANCISCO
TXN20250315002494,LOC_HK_HONG_KONG
TXN20250313002495,LOC_CA_TORONTO
TXN20250117002496,LOC_NL_AMSTERDAM
TXN20250220002497,LOC_US_NEW_YORK
TXN20250315002498,LOC_AU_SYDNEY
TXN20250125002499,LOC_US_CHICAGO
TXN20250111002500,LOC_ES_MADRID
TXN20250111002501,LOC_GB_MANCHESTER
TXN20250303002502,LOC_AU_MELBOURNE
TXN20250209002503,LOC_GB_MANCHESTER
TXN20250306002504,LOC_AE_DUBAI
TXN20250108002505,LOC_AU_SYDNEY
TXN20250315002506,LOC_GB_LONDON
TXN20250129002507,LOC_US_CHICAGO
TXN20250131002508,LOC_CA_TORONTO
TXN20250316002509,LOC_DE_BERLIN
TXN20250316002510,LOC_NL_AMSTERDAM
TXN20250323002511,LOC_IN_MUMBAI
TXN20250304002512,LOC_FR_PARIS
TXN20250331002513,LOC_CA_VANCOUVER
TXN20250105002514,LOC_US_NEW_YORK
TXN20250224002515,LOC_AU_SYDNEY
TXN20250303002516,LOC_FR_PARIS
TXN20250313002517,LOC_IN_BENGALURU
TXN20250117002518,LOC_US_NEW_YORK
TXN20250225002519,LOC_FR_PARIS
TXN20250225002520,LOC_CA_TORONTO
TXN20250212002521,LOC_IN_MUMBAI
TXN20250106002522,LOC_IN_MUMBAI
TXN20250119002523,LOC_NL_AMSTERDAM
TXN20250220002524,LOC_US_SAN_FRANCISCO
TXN20250307002525,LOC_US_NEW_YORK
TXN20250206002526,LOC_GB_MANCHESTER
TXN20250228002527,LOC_JP_OSAKA
TXN20250105002528,LOC_DE_BERLIN
TXN20250114002529,LOC_US_CHICAGO
TXN20250222002530,LOC_CA_TORONTO
TXN20250129002531,LOC_GB_LONDON
TXN20250303002532,LOC_JP_OSAKA
TXN20250218002533,LOC_DE_BERLIN
TXN20250101002534,LOC_DE_BERLIN
TXN20250111002535,LOC_JP_TOKYO
TXN20250107002536,LOC_CA_TORONTO
TXN20250206002537,LOC_US_CHICAGO
TXN20250127002538,LOC_DE_BERLIN
TXN20250302002539,LOC_JP_OSAKA
TXN20250110002540,LOC_CA_VANCOUVER
TXN20250301002541,LOC_DE_BERLIN
TXN20250319002542,LOC_IN_BENGALURU
TXN20250217002543,LOC_US_SAN_FRANCISCO
TXN20250118002544,LOC_DE_BERLIN
TXN20250114002545,LOC_GB_LONDON
TXN20250119002546,LOC_DE_BERLIN
TXN20250331002547,LOC_DE_BERLIN
TXN20250113002548,LOC_ES_MADRID
TXN20250105002549,LOC_GB_LONDON
TXN20250104002550,LOC_IN_BENGALURU
TXN20250212002551,LOC_FR_PARIS
TXN20250219002552,LOC_DE_BERLIN
TXN20250306002553,LOC_US_NEW_YORK
TXN20250123002554,LOC_AU_SYDNEY
TXN20250131002555,LOC_ES_MADRID
TXN20250219002556,LOC_CA_VANCOUVER
TXN20250126002557,LOC_FR_PARIS
TXN20250302002558,LOC_CA_TORONTO
TXN20250316002559,LOC_SG_SINGAPORE
TXN20250109002560,LOC_JP_OSAKA
TXN20250126002561,LOC_CA_TORONTO
TXN20250121002562,LOC_GB_LONDON
TXN20250204002563,LOC_US_CHICAGO
TXN20250212002564,LOC_AU_MELBOURNE
TXN20250130002565,LOC_CA_TORONTO
TXN20250122002566,LOC_NL_AMSTERDAM
TXN20250129002567,LOC_IN_MUMBAI
TXN20250126002568,LOC_DE_BERLIN
TXN20250223002569,LOC_CA_VANCOUVER
TXN20250302002570,LOC_CA_VANCOUVER
TXN20250213002571,LOC_JP_TOKYO
TXN20250119002572,LOC_AE_DUBAI
TXN20250304002573,LOC_FR_PARIS
TXN20250318002574,LOC_US_SAN_FRANCISCO
TXN20250114002575,LOC_ES_MADRID
TXN20250201002576,LOC_HK_HONG_KONG
TXN20250220002577,LOC_IN_MUMBAI
TXN20250320002578,LOC_ES_MADRID
TXN20250122002579,LOC_US_CHICAGO
TXN20250226002580,LOC_FR_PARIS
TXN20250106002581,LOC_JP_TOKYO
TXN20250306002582,LOC_JP_OSAKA
TXN20250121002583,LOC_FR_PARIS
TXN20250214002584,LOC_US_NEW_YORK
TXN20250217002585,LOC_NL_AMSTERDAM
TXN20250220002586,LOC_CA_VANCOUVER
TXN20250119002587,LOC_DE_BERLIN
TXN20250227002588,LOC_FR_PARIS
TXN20250127002589,LOC_AU_MELBOURNE
TXN20250323002590,LOC_ES_MADRID
TXN20250327002591,LOC_CA_TORONTO
TXN20250125002592,LOC_AU_MELBOURNE
TXN20250302002593,LOC_US_CHICAGO
TXN20250110002594,LOC_ES_MADRID
TXN20250104002595,LOC_US_CHICAGO
TXN20250123002596,LOC_NL_AMSTERDAM
TXN20250110002597,LOC_JP_TOKYO
TXN20250109002598,LOC_CA_TORONTO
TXN20250123002599,LOC_US_NEW_YORK
TXN20250316002600,LOC_IN_BENGALURU
TXN20250216002601,LOC_GB_MANCHESTER
TXN20250307002602,LOC_US_CHICAGO
TXN20250106002603,LOC_NL_AMSTERDAM
TXN20250110002604,LOC_IN_BENGALURU
TXN20250111002605,LOC_SG_SINGAPORE
TXN20250313002606,LOC_GB_MANCHESTER
TXN20250314002607,LOC_NL_AMSTERDAM
TXN20250320002608,LOC_CA_VANCOUVER
TXN20250221002609,LOC_SG_SINGAPORE
TXN20250109002610,LOC_US_NEW_YORK
TXN20250118002611,LOC_ES_MADRID
TXN20250129002612,LOC_JP_OSAKA
TXN20250325002613,LOC_GB_LONDON
TXN20250306002614,LOC_US_CHICAGO
TXN20250220002615,LOC_US_CHICAGO
TXN20250228002616,LOC_AU_MELBOURNE
TXN20250328002617,LOC_AE_DUBAI
TXN20250108002618,LOC_JP_TOKYO
TXN20250322002619,LOC_FR_PARIS
TXN20250313002620,LOC_ES_MADRID
TXN20250318002621,LOC_CA_VANCOUVER
TXN20250117002622,LOC_SG_SINGAPORE
TXN20250209002623,LOC_US_NEW_YORK
TXN20250123002624,LOC_US_CHICAGO
TXN20250331002625,LOC_JP_TOKYO
TXN20250126002626,LOC_GB_LONDON
TXN20250112002627,LOC_US_CHICAGO
TXN20250126002628,LOC_US_NEW_YORK
TXN20250307002629,LOC_JP_TOKYO
TXN20250304002630,LOC_ES_MADRID
TXN20250313002631,LOC_CA_VANCOUVER
TXN20250227002632,LOC_AU_MELBOURNE
TXN20250119002633,LOC_ES_MADRID
TXN20250102002634,LOC_AU_MELBOURNE
TXN20250207002635,LOC_JP_TOKYO
TXN20250202002636,LOC_CA_TORONTO
TXN20250224002637,LOC_ES_MADRID
TXN20250207002638,LOC_DE_BERLIN
TXN20250106002639,LOC_AU_SYDNEY
TXN20250221002640,LOC_FR_PARIS
TXN20250328002641,LOC_CA_VANCOUVER
TXN20250128002642,LOC_JP_OSAKA
TXN20250205002643,LOC_GB_MANCHESTER
TXN20250106002644,LOC_AU_MELBOURNE
TXN20250306002645,LOC_ES_MADRID
TXN20250101002646,LOC_JP_OSAKA
TXN20250313002647,LOC_DE_BERLIN
TXN20250111002648,LOC_SG_SINGAPORE
TXN20250125002649,LOC_NL_AMSTERDAM
TXN20250206002650,LOC_FR_PARIS
TXN20250312002651,LOC_CA_VANCOUVER
TXN20250219002652,LOC_ES_MADRID
TXN20250302002653,LOC_DE_BERLIN
TXN20250331002654,LOC_US_NEW_YORK
TXN20250113002655,LOC_CA_VANCOUVER
TXN20250326002656,LOC_JP_OSAKA
TXN20250122002657,LOC_GB_LONDON
TXN20250215002658,LOC_ES_MADRID
TXN20250129002659,LOC_FR_PARIS
TXN20250115002660,LOC_JP_OSAKA
TXN20250207002661,LOC_DE_BERLIN
TXN20250206002662,LOC_NL_AMSTERDAM
TXN20250308002663,LOC_NL_AMSTERDAM
TXN20250109002664,LOC_ES_MADRID
TXN20250228002665,LOC_DE_BERLIN
TXN20250215002666,LOC_AU_MELBOURNE
TXN20250315002667,LOC_GB_LONDON
TXN20250218002668,LOC_CA_VANCOUVER
TXN20250213002669,LOC_DE_BERLIN
TXN20250302002670,LOC_ES_MADRID
TXN20250303002671,LOC_ES_MADRID
TXN20250215002672,LOC_GB_LONDON
TXN20250125002673,LOC_US_SAN_FRANCISCO
TXN20250305002674,LOC_IN_BENGALURU
TXN20250212002675,LOC_US_SAN_FRANCISCO
TXN20250215002676,LOC_FR_PARIS
TXN20250124002677,LOC_AU_SYDNEY
TXN20250213002678,LOC_JP_OSAKA
TXN20250318002679,LOC_US_NEW_YORK
TXN20250120002680,LOC_JP_OSAKA
TXN20250101002681,LOC_CA_VANCOUVER
TXN20250315002682,LOC_IN_BENGALURU
TXN20250118002683,LOC_IN_BENGALURU
TXN20250129002684,LOC_ES_MADRID
TXN20250211002685,LOC_GB_MANCHESTER
TXN20250120002686,LOC_AE_DUBAI
TXN20250218002687,LOC_NL_AMSTERDAM
TXN20250302002688,LOC_US_CHICAGO
TXN20250119002689,LOC_JP_TOKYO
TXN20250324002690,LOC_AE_DUBAI
TXN20250322002691,LOC_US_NEW_YORK
TXN20250118002692,LOC_CA_VANCOUVER
TXN20250316002693,LOC_NL_AMSTERDAM
TXN20250328002694,LOC_FR_PARIS
TXN20250319002695,LOC_JP_TOKYO
TXN20250109002696,LOC_US_CHICAGO
TXN20250210002697,LOC_CA_VANCOUVER
TXN20250120002698,LOC_NL_AMSTERDAM
TXN20250110002699,LOC_ES_MADRID
TXN20250326002700,LOC_US_CHICAGO
TXN20250102002701,LOC_GB_MANCHESTER
TXN20250306002702,LOC_CA_TORONTO
TXN20250111002703,LOC_JP_OSAKA
TXN20250307002704,LOC_HK_HONG_KONG
TXN20250224002705,LOC_AU_MELBOURNE
TXN20250202002706,LOC_FR_PARIS
TXN20250116002707,LOC_GB_MANCHESTER
TXN20250224002708,LOC_AE_DUBAI
TXN20250205002709,LOC_SG_SINGAPORE
TXN20250324002710,LOC_IN_MUMBAI
TXN20250205002711,LOC_US_SAN_FRANCISCO
TXN20250116002712,LOC_NL_AMSTERDAM
TXN20250116002713,LOC_IN_MUMBAI
TXN20250208002714,LOC_GB_LONDON
TXN20250203002715,LOC_HK_HONG_KONG
TXN20250227002716,LOC_DE_BERLIN
TXN20250103002717,LOC_US_SAN_FRANCISCO
TXN20250206002718,LOC_DE_BERLIN
TXN20250324002719,LOC_IN_BENGALURU
TXN20250213002720,LOC_US_NEW_YORK
TXN20250315002721,LOC_GB_LONDON
TXN20250203002722,LOC_GB_MANCHESTER
TXN20250224002723,LOC_JP_TOKYO
TXN20250221002724,LOC_FR_PARIS
TXN20250316002725,LOC_FR_PARIS
TXN20250326002726,LOC_CA_TORONTO
TXN20250328002727,LOC_AE_DUBAI
TXN20250108002728,LOC_DE_BERLIN
TXN20250123002729,LOC_DE_BERLIN
TXN20250203002730,LOC_FR_PARIS
TXN20250303002731,LOC_AU_SYDNEY
TXN20250202002732,LOC_IN_MUMBAI
TXN20250201002733,LOC_US_SAN_FRANCISCO
TXN20250208002734,LOC_DE_BERLIN
TXN20250324002735,LOC_IN_BENGALURU
TXN20250328002736,LOC_GB_LONDON
TXN20250211002737,LOC_JP_TOKYO
TXN20250220002738,LOC_US_SAN_FRANCISCO
TXN20250217002739,LOC_HK_HONG_KONG
TXN20250105002740,LOC_AU_MELBOURNE
TXN20250322002741,LOC_US_NEW_YORK
TXN20250208002742,LOC_ES_MADRID
TXN20250214002743,LOC_DE_BERLIN
TXN20250322002744,LOC_NL_AMSTERDAM
TXN20250114002745,LOC_NL_AMSTERDAM
TXN20250305002746,LOC_AU_MELBOURNE
TXN20250103002747,LOC_IN_MUMBAI
TXN20250121002748,LOC_IN_MUMBAI
TXN20250315002749,LOC_SG_SINGAPORE
TXN20250126002750,LOC_NL_AMSTERDAM
TXN20250111002751,LOC_NL_AMSTERDAM
TXN20250308002752,LOC_GB_LONDON
TXN20250225002753,LOC_ES_MADRID
TXN20250304002754,LOC_GB_LONDON
TXN20250101002755,LOC_CA_VANCOUVER
TXN20250305002756,LOC_FR_PARIS
TXN20250130002757,LOC_GB_MANCHESTER
TXN20250104002758,LOC_ES_MADRID
TXN20250308002759,LOC_US_CHICAGO
TXN20250124002760,LOC_SG_SINGAPORE
TXN20250123002761,LOC_JP_TOKYO
TXN20250118002762,LOC_CA_TORONTO
TXN20250324002763,LOC_IN_BENGALURU
TXN20250202002764,LOC_AE_DUBAI
TXN20250312002765,LOC_DE_BERLIN
TXN20250102002766,LOC_CA_TORONTO
TXN20250217002767,LOC_US_NEW_YORK
TXN20250204002768,LOC_CA_VANCOUVER
TXN20250316002769,LOC_CA_VANCOUVER
TXN20250318002770,LOC_GB_LONDON
TXN20250227002771,LOC_JP_TOKYO
TXN20250222002772,LOC_JP_OSAKA
TXN20250219002773,LOC_DE_BERLIN
TXN20250301002774,LOC_JP_TOKYO
TXN20250315002775,LOC_US_NEW_YORK
TXN20250306002776,LOC_JP_OSAKA
TXN20250117002777,LOC_FR_PARIS
TXN20250102002778,LOC_CA_TORONTO
TXN20250128002779,LOC_AE_DUBAI
TXN20250301002780,LOC_FR_PARIS
TXN20250203002781,LOC_ES_MADRID
TXN20250309002782,LOC_CA_TORONTO
TXN20250209002783,LOC_IN_BENGALURU
TXN20250125002784,LOC_US_CHICAGO
TXN20250223002785,LOC_FR_PARIS
TXN20250325002786,LOC_CA_VANCOUVER
TXN20250303002787,LOC_GB_MANCHESTER
TXN20250119002788,LOC_GB_MANCHESTER
TXN20250318002789,LOC_US_CHICAGO
TXN20250323002790,LOC_IN_MUMBAI
TXN20250204002791,LOC_ES_MADRID
TXN20250315002792,LOC_GB_MANCHESTER
TXN20250223002793,LOC_NL_AMSTERDAM
TXN20250214002794,LOC_GB_MANCHESTER
TXN20250111002795,LOC_NL_AMSTERDAM
TXN20250317002796,LOC_ES_MADRID
TXN20250320002797,LOC_CA_VANCOUVER
TXN20250205002798,LOC_IN_MUMBAI
TXN20250203002799,LOC_JP_OSAKA
TXN20250106002800,LOC_CA_VANCOUVER
TXN20250330002801,LOC_GB_LONDON
TXN20250105002802,LOC_US_NEW_YORK
TXN20250112002803,LOC_DE_BERLIN
TXN20250315002804,LOC_CA_TORONTO
TXN20250127002805,LOC_US_SAN_FRANCISCO
TXN20250221002806,LOC_DE_BERLIN
TXN20250111002807,LOC_US_CHICAGO
TXN20250325002808,LOC_GB_LONDON
TXN20250126002809,LOC_GB_LONDON
TXN20250118002810,LOC_IN_BENGALURU
TXN20250318002811,LOC_CA_TORONTO
TXN20250224002812,LOC_ES_MADRID
TXN20250117002813,LOC_ES_MADRID
TXN20250125002814,LOC_AU_SYDNEY
TXN20250314002815,LOC_GB_LONDON
TXN20250116002816,LOC_AE_DUBAI
TXN20250316002817,LOC_AE_DUBAI
TXN20250127002818,LOC_AE_DUBAI
TXN20250120002819,LOC_ES_MADRID
TXN20250217002820,LOC_GB_LONDON
TXN20250112002821,LOC_JP_OSAKA
TXN20250110002822,LOC_US_SAN_FRANCISCO
TXN20250225002823,LOC_JP_OSAKA
TXN20250312002824,LOC_AU_MELBOURNE
TXN20250117002825,LOC_CA_VANCOUVER
TXN20250131002826,LOC_JP_OSAKA
TXN20250312002827,LOC_SG_SINGAPORE
TXN20250204002828,LOC_HK_HONG_KONG
TXN20250117002829,LOC_SG_SINGAPORE
TXN20250121002830,LOC_GB_MANCHESTER
TXN20250102002831,LOC_SG_SINGAPORE
TXN20250102002832,LOC_ES_MADRID
TXN20250129002833,LOC_US_CHICAGO
TXN20250215002834,LOC_ES_MADRID
TXN20250225002835,LOC_NL_AMSTERDAM
TXN20250304002836,LOC_US_CHICAGO
TXN20250226002837,LOC_GB_LONDON
TXN20250114002838,LOC_FR_PARIS
TXN20250329002839,LOC_NL_AMSTERDAM
TXN20250327002840,LOC_CA_VANCOUVER
TXN20250210002841,LOC_HK_HONG_KONG
TXN20250314002842,LOC_US_SAN_FRANCISCO
TXN20250109002843,LOC_SG_SINGAPORE
TXN20250104002844,LOC_CA_VANCOUVER
TXN20250329002845,LOC_FR_PARIS
TXN20250210002846,LOC_HK_HONG_KONG
TXN20250218002847,LOC_US_CHICAGO
TXN20250213002848,LOC_GB_MANCHESTER
TXN20250315002849,LOC_FR_PARIS
TXN20250324002850,LOC_CA_VANCOUVER
TXN20250114002851,LOC_JP_TOKYO
TXN20250117002852,LOC_SG_SINGAPORE
TXN20250127002853,LOC_US_SAN_FRANCISCO
TXN20250117002854,LOC_DE_BERLIN
TXN20250111002855,LOC_AU_MELBOURNE
TXN20250330002856,LOC_SG_SINGAPORE
TXN20250110002857,LOC_JP_TOKYO
TXN20250304002858,LOC_CA_TORONTO
TXN20250105002859,LOC_US_NEW_YORK
TXN20250219002860,LOC_US_SAN_FRANCISCO
TXN20250204002861,LOC_US_NEW_YORK
TXN20250213002862,LOC_US_NEW_YORK
TXN20250310002863,LOC_CA_VANCOUVER
TXN20250116002864,LOC_ES_MADRID
TXN20250311002865,LOC_JP_TOKYO
TXN20250203002866,LOC_HK_HONG_KONG
TXN20250305002867,LOC_US_SAN_FRANCISCO
TXN20250330002868,LOC_GB_MANCHESTER
TXN20250218002869,LOC_NL_AMSTERDAM
TXN20250118002870,LOC_GB_LONDON
TXN20250223002871,LOC_FR_PARIS
TXN20250115002872,LOC_IN_MUMBAI
TXN20250326002873,LOC_US_CHICAGO
TXN20250319002874,LOC_IN_BENGALURU
TXN20250228002875,LOC_NL_AMSTERDAM
TXN20250102002876,LOC_NL_AMSTERDAM
TXN20250127002877,LOC_ES_MADRID
TXN20250325002878,LOC_US_NEW_YORK
TXN20250105002879,LOC_US_CHICAGO
TXN20250310002880,LOC_CA_VANCOUVER
TXN20250214002881,LOC_DE_BERLIN
TXN20250325002882,LOC_US_SAN_FRANCISCO
TXN20250105002883,LOC_DE_BERLIN
TXN20250117002884,LOC_US_SAN_FRANCISCO
TXN20250306002885,LOC_US_CHICAGO
TXN20250303002886,LOC_JP_TOKYO
TXN20250228002887,LOC_JP_TOKYO
TXN20250212002888,LOC_JP_OSAKA
TXN20250322002889,LOC_GB_LONDON
TXN20250304002890,LOC_CA_TORONTO
TXN20250112002891,LOC_AU_MELBOURNE
TXN20250118002892,LOC_FR_PARIS
TXN20250201002893,LOC_DE_BERLIN
TXN20250306002894,LOC_JP_TOKYO
TXN20250322002895,LOC_US_NEW_YORK
TXN20250108002896,LOC_FR_PARIS
TXN20250124002897,LOC_CA_VANCOUVER
TXN20250331002898,LOC_GB_LONDON
TXN20250217002899,LOC_AU_MELBOURNE
TXN20250313002900,LOC_GB_MANCHESTER
TXN20250316002901,LOC_HK_HONG_KONG
TXN20250217002902,LOC_DE_BERLIN
TXN20250123002903,LOC_ES_MADRID
TXN20250110002904,LOC_AU_SYDNEY
TXN20250221002905,LOC_GB_LONDON
TXN20250216002906,LOC_ES_MADRID
TXN20250322002907,LOC_CA_TORONTO
TXN20250220002908,LOC_GB_MANCHESTER
TXN20250219002909,LOC_AU_SYDNEY
TXN20250204002910,LOC_ES_MADRID
TXN20250224002911,LOC_JP_OSAKA
TXN20250306002912,LOC_AU_MELBOURNE
TXN20250303002913,LOC_FR_PARIS
TXN20250212002914,LOC_US_SAN_FRANCISCO
TXN20250124002915,LOC_FR_PARIS
TXN20250223002916,LOC_GB_MANCHESTER
TXN20250218002917,LOC_FR_PARIS
TXN20250329002918,LOC_IN_MUMBAI
TXN20250218002919,LOC_GB_LONDON
TXN20250225002920,LOC_ES_MADRID
TXN20250225002921,LOC_NL_AMSTERDAM
TXN20250115002922,LOC_JP_TOKYO
TXN20250324002923,LOC_CA_VANCOUVER
TXN20250302002924,LOC_AU_MELBOURNE
TXN20250330002925,LOC_CA_VANCOUVER
TXN20250324002926,LOC_AU_SYDNEY
TXN20250201002927,LOC_NL_AMSTERDAM
TXN20250323002928,LOC_ES_MADRID
TXN20250213002929,LOC_US_NEW_YORK
TXN20250205002930,LOC_DE_BERLIN
TXN20250125002931,LOC_DE_BERLIN
TXN20250124002932,LOC_AU_MELBOURNE
TXN20250323002933,LOC_IN_MUMBAI
TXN20250326002934,LOC_DE_BERLIN
TXN20250207002935,LOC_AU_MELBOURNE
TXN20250303002936,LOC_DE_BERLIN
TXN20250207002937,LOC_JP_OSAKA
TXN20250105002938,LOC_ES_MADRID
TXN20250325002939,LOC_DE_BERLIN
TXN20250302002940,LOC_NL_AMSTERDAM
TXN20250316002941,LOC_GB_LONDON
TXN20250106002942,LOC_CA_VANCOUVER
TXN20250111002943,LOC_NL_AMSTERDAM
TXN20250310002944,LOC_SG_SINGAPORE
TXN20250310002945,LOC_DE_BERLIN
TXN20250317002946,LOC_NL_AMSTERDAM
TXN20250127002947,LOC_SG_SINGAPORE
TXN20250307002948,LOC_AU_SYDNEY
TXN20250223002949,LOC_GB_MANCHESTER
TXN20250119002950,LOC_HK_HONG_KONG
TXN20250314002951,LOC_US_NEW_YORK
TXN20250211002952,LOC_IN_BENGALURU
TXN20250301002953,LOC_JP_OSAKA
TXN20250314002954,LOC_FR_PARIS
TXN20250212002955,LOC_CA_VANCOUVER
TXN20250215002956,LOC_IN_BENGALURU
TXN20250216002957,LOC_ES_MADRID
TXN20250330002958,LOC_AU_SYDNEY
TXN20250324002959,LOC_FR_PARIS
TXN20250205002960,LOC_CA_VANCOUVER
TXN20250217002961,LOC_CA_TORONTO
TXN20250324002962,LOC_DE_BERLIN
TXN20250207002963,LOC_US_CHICAGO
TXN20250305002964,LOC_US_CHICAGO
TXN20250121002965,LOC_US_SAN_FRANCISCO
TXN20250330002966,LOC_US_CHICAGO
TXN20250201002967,LOC_CA_VANCOUVER
TXN20250320002968,LOC_FR_PARIS
TXN20250303002969,LOC_IN_BENGALURU
TXN20250111002970,LOC_SG_SINGAPORE
TXN20250101002971,LOC_ES_MADRID
TXN20250109002972,LOC_GB_MANCHESTER
TXN20250208002973,LOC_IN_MUMBAI
TXN20250202002974,LOC_FR_PARIS
TXN20250225002975,LOC_IN_BENGALURU
TXN20250122002976,LOC_DE_BERLIN
TXN20250110002977,LOC_GB_MANCHESTER
TXN20250206002978,LOC_FR_PARIS
TXN20250214002979,LOC_AE_DUBAI
TXN20250108002980,LOC_CA_TORONTO
TXN20250206002981,LOC_US_CHICAGO
TXN20250314002982,LOC_JP_OSAKA
TXN20250119002983,LOC_ES_MADRID
TXN20250210002984,LOC_CA_TORONTO
TXN20250325002985,LOC_GB_MANCHESTER
TXN20250118002986,LOC_US_NEW_YORK
TXN20250107002987,LOC_FR_PARIS
TXN20250124002988,LOC_FR_PARIS
TXN20250115002989,LOC_DE_BERLIN
TXN20250331002990,LOC_CA_TORONTO
TXN20250304002991,LOC_HK_HONG_KONG
TXN20250312002992,LOC_AU_MELBOURNE
TXN20250115002993,LOC_DE_BERLIN
TXN20250127002994,LOC_NL_AMSTERDAM
TXN20250130002995,LOC_GB_MANCHESTER
TXN20250228002996,LOC_US_CHICAGO
TXN20250123002997,LOC_US_SAN_FRANCISCO
TXN20250124002998,LOC_IN_BENGALURU
TXN20250116002999,LOC_IN_BENGALURU
TXN20250214003000,LOC_DE_BERLIN
TXN20250324003001,LOC_US_SAN_FRANCISCO
TXN20250209003002,LOC_US_CHICAGO
TXN20250106003003,LOC_DE_BERLIN
TXN20250220003004,LOC_DE_BERLIN
TXN20250122003005,LOC_JP_OSAKA
TXN20250113003006,LOC_FR_PARIS
TXN20250206003007,LOC_HK_HONG_KONG
TXN20250304003008,LOC_SG_SINGAPORE
TXN20250102003009,LOC_IN_MUMBAI
TXN20250223003010,LOC_GB_MANCHESTER
TXN20250112003011,LOC_DE_BERLIN
TXN20250322003012,LOC_CA_TORONTO
TXN20250322003013,LOC_IN_BENGALURU
TXN20250303003014,LOC_US_CHICAGO
TXN20250319003015,LOC_US_SAN_FRANCISCO
TXN20250206003016,LOC_AE_DUBAI
TXN20250206003017,LOC_CA_TORONTO
TXN20250311003018,LOC_NL_AMSTERDAM
TXN20250302003019,LOC_HK_HONG_KONG
TXN20250320003020,LOC_ES_MADRID
TXN20250221003021,LOC_IN_BENGALURU
TXN20250121003022,LOC_AU_MELBOURNE
TXN20250208003023,LOC_IN_MUMBAI
TXN20250222003024,LOC_ES_MADRID
TXN20250303003025,LOC_FR_PARIS
TXN20250109003026,LOC_US_NEW_YORK
TXN20250210003027,LOC_IN_MUMBAI
TXN20250114003028,LOC_HK_HONG_KONG
TXN20250216003029,LOC_US_CHICAGO
TXN20250220003030,LOC_AU_MELBOURNE
TXN20250323003031,LOC_US_NEW_YORK
TXN20250223003032,LOC_AE_DUBAI
TXN20250118003033,LOC_AU_MELBOURNE
TXN20250328003034,LOC_US_SAN_FRANCISCO
TXN20250127003035,LOC_IN_BENGALURU
TXN20250313003036,LOC_AU_MELBOURNE
TXN20250320003037,LOC_GB_LONDON
TXN20250327003038,LOC_AE_DUBAI
TXN20250124003039,LOC_NL_AMSTERDAM
TXN20250314003040,LOC_DE_BERLIN
TXN20250318003041,LOC_GB_LONDON
TXN20250124003042,LOC_US_CHICAGO
TXN20250304003043,LOC_JP_TOKYO
TXN20250108003044,LOC_GB_LONDON
TXN20250325003045,LOC_US_CHICAGO
TXN20250203003046,LOC_DE_BERLIN
TXN20250331003047,LOC_JP_TOKYO
TXN20250324003048,LOC_IN_MUMBAI
TXN20250102003049,LOC_CA_TORONTO
TXN20250213003050,LOC_SG_SINGAPORE
TXN20250227003051,LOC_FR_PARIS
TXN20250118003052,LOC_ES_MADRID
