transaction_datetime_id,transaction_date,transaction_time,day_of_week,month,hour_of_day,is_weekend
DT_20250107_174056,2025-01-07,17:40:56,Tuesday,2025-01,17,false
DT_20250107_180408,2025-01-07,18:04:08,Tuesday,2025-01,18,false
DT_20250107_181459,2025-01-07,18:14:59,Tuesday,2025-01,18,false
DT_20250107_194035,2025-01-07,19:40:35,Tuesday,2025-01,19,false
DT_20250107_194459,2025-01-07,19:44:59,Tuesday,2025-01,19,false
DT_20250107_194837,2025-01-07,19:48:37,Tuesday,2025-01,19,false
DT_20250107_210020,2025-01-07,21:00:20,Tuesday,2025-01,21,false
DT_20250107_211116,2025-01-07,21:11:16,Tuesday,2025-01,21,false
DT_20250107_212757,2025-01-07,21:27:57,Tuesday,2025-01,21,false
DT_20250107_212829,2025-01-07,21:28:29,Tuesday,2025-01,21,false
DT_20250107_222913,2025-01-07,22:29:13,Tuesday,2025-01,22,false
DT_20250107_225709,2025-01-07,22:57:09,Tuesday,2025-01,22,false
DT_20250107_233020,2025-01-07,23:30:20,Tuesday,2025-01,23,false
DT_20250108_001137,2025-01-08,00:11:37,Wednesday,2025-01,00,false
DT_20250108_001237,2025-01-08,00:12:37,Wednesday,2025-01,00,false
DT_20250108_003829,2025-01-08,00:38:29,Wednesday,2025-01,00,false
DT_20250108_012029,2025-01-08,01:20:29,Wednesday,2025-01,01,false
DT_20250108_015840,2025-01-08,01:58:40,Wednesday,2025-01,01,false
DT_20250108_022647,2025-01-08,02:26:47,Wednesday,2025-01,02,false
DT_20250108_023213,2025-01-08,02:32:13,Wednesday,2025-01,02,false
DT_20250108_044428,2025-01-08,04:44:28,Wednesday,2025-01,04,false
DT_20250108_052004,2025-01-08,05:20:04,Wednesday,2025-01,05,false
DT_20250108_053742,2025-01-08,05:37:42,Wednesday,2025-01,05,false
DT_20250108_053852,2025-01-08,05:38:52,Wednesday,2025-01,05,false
DT_20250108_061803,2025-01-08,06:18:03,Wednesday,2025-01,06,false
DT_20250108_064401,2025-01-08,06:44:01,Wednesday,2025-01,06,false
DT_20250108_084555,2025-01-08,08:45:55,Wednesday,2025-01,08,false
DT_20250108_085859,2025-01-08,08:58:59,Wednesday,2025-01,08,false
DT_20250108_090704,2025-01-08,09:07:04,Wednesday,2025-01,09,false
DT_20250108_102719,2025-01-08,10:27:19,Wednesday,2025-01,10,false
DT_20250108_110133,2025-01-08,11:01:33,Wednesday,2025-01,11,false
DT_20250108_112207,2025-01-08,11:22:07,Wednesday,2025-01,11,false
DT_20250108_115656,2025-01-08,11:56:56,Wednesday,2025-01,11,false
DT_20250108_121852,2025-01-08,12:18:52,Wednesday,2025-01,12,false
DT_20250108_122939,2025-01-08,12:29:39,Wednesday,2025-01,12,false
DT_20250108_135010,2025-01-08,13:50:10,Wednesday,2025-01,13,false
DT_20250108_145619,2025-01-08,14:56:19,Wednesday,2025-01,14,false
DT_20250108_151037,2025-01-08,15:10:37,Wednesday,2025-01,15,false
DT_20250108_155557,2025-01-08,15:55:57,Wednesday,2025-01,15,false
DT_20250108_155856,2025-01-08,15:58:56,Wednesday,2025-01,15,false
DT_20250108_164707,2025-01-08,16:47:07,Wednesday,2025-01,16,false
DT_20250108_170054,2025-01-08,17:00:54,Wednesday,2025-01,17,false
DT_20250108_170907,2025-01-08,17:09:07,Wednesday,2025-01,17,false
DT_20250108_171457,2025-01-08,17:14:57,Wednesday,2025-01,17,false
DT_20250108_180740,2025-01-08,18:07:40,Wednesday,2025-01,18,false
DT_20250108_181452,2025-01-08,18:14:52,Wednesday,2025-01,18,false
DT_20250108_181756,2025-01-08,18:17:56,Wednesday,2025-01,18,false
DT_20250108_201551,2025-01-08,20:15:51,Wednesday,2025-01,20,false
DT_20250108_201739,2025-01-08,20:17:39,Wednesday,2025-01,20,false
DT_20250108_202601,2025-01-08,20:26:01,Wednesday,2025-01,20,false
DT_20250108_220350,2025-01-08,22:03:50,Wednesday,2025-01,22,false
DT_20250108_222921,2025-01-08,22:29:21,Wednesday,2025-01,22,false
DT_20250109_010131,2025-01-09,01:01:31,Thursday,2025-01,01,false
DT_20250109_021047,2025-01-09,02:10:47,Thursday,2025-01,02,false
DT_20250109_021905,2025-01-09,02:19:05,Thursday,2025-01,02,false
DT_20250109_022319,2025-01-09,02:23:19,Thursday,2025-01,02,false
DT_20250109_024244,2025-01-09,02:42:44,Thursday,2025-01,02,false
DT_20250109_025426,2025-01-09,02:54:26,Thursday,2025-01,02,false
DT_20250109_025433,2025-01-09,02:54:33,Thursday,2025-01,02,false
DT_20250109_041753,2025-01-09,04:17:53,Thursday,2025-01,04,false
DT_20250109_052746,2025-01-09,05:27:46,Thursday,2025-01,05,false
DT_20250109_052758,2025-01-09,05:27:58,Thursday,2025-01,05,false
DT_20250109_053527,2025-01-09,05:35:27,Thursday,2025-01,05,false
DT_20250109_053624,2025-01-09,05:36:24,Thursday,2025-01,05,false
DT_20250109_054428,2025-01-09,05:44:28,Thursday,2025-01,05,false
DT_20250109_054511,2025-01-09,05:45:11,Thursday,2025-01,05,false
DT_20250109_055122,2025-01-09,05:51:22,Thursday,2025-01,05,false
DT_20250109_055631,2025-01-09,05:56:31,Thursday,2025-01,05,false
DT_20250109_063203,2025-01-09,06:32:03,Thursday,2025-01,06,false
DT_20250109_075551,2025-01-09,07:55:51,Thursday,2025-01,07,false
DT_20250109_090848,2025-01-09,09:08:48,Thursday,2025-01,09,false
DT_20250109_093645,2025-01-09,09:36:45,Thursday,2025-01,09,false
DT_20250109_094543,2025-01-09,09:45:43,Thursday,2025-01,09,false
DT_20250109_095825,2025-01-09,09:58:25,Thursday,2025-01,09,false
DT_20250109_100556,2025-01-09,10:05:56,Thursday,2025-01,10,false
DT_20250109_101345,2025-01-09,10:13:45,Thursday,2025-01,10,false
DT_20250109_103935,2025-01-09,10:39:35,Thursday,2025-01,10,false
DT_20250109_104636,2025-01-09,10:46:36,Thursday,2025-01,10,false
DT_20250109_104953,2025-01-09,10:49:53,Thursday,2025-01,10,false
DT_20250109_110059,2025-01-09,11:00:59,Thursday,2025-01,11,false
DT_20250109_110508,2025-01-09,11:05:08,Thursday,2025-01,11,false
DT_20250109_113241,2025-01-09,11:32:41,Thursday,2025-01,11,false
DT_20250109_114604,2025-01-09,11:46:04,Thursday,2025-01,11,false
DT_20250109_115844,2025-01-09,11:58:44,Thursday,2025-01,11,false
DT_20250109_130546,2025-01-09,13:05:46,Thursday,2025-01,13,false
DT_20250109_130740,2025-01-09,13:07:40,Thursday,2025-01,13,false
DT_20250109_131631,2025-01-09,13:16:31,Thursday,2025-01,13,false
DT_20250109_132046,2025-01-09,13:20:46,Thursday,2025-01,13,false
DT_20250109_143305,2025-01-09,14:33:05,Thursday,2025-01,14,false
DT_20250109_145941,2025-01-09,14:59:41,Thursday,2025-01,14,false
DT_20250109_150922,2025-01-09,15:09:22,Thursday,2025-01,15,false
DT_20250109_153351,2025-01-09,15:33:51,Thursday,2025-01,15,false
DT_20250109_153743,2025-01-09,15:37:43,Thursday,2025-01,15,false
DT_20250109_161632,2025-01-09,16:16:32,Thursday,2025-01,16,false
DT_20250109_162314,2025-01-09,16:23:14,Thursday,2025-01,16,false
DT_20250109_164454,2025-01-09,16:44:54,Thursday,2025-01,16,false
DT_20250109_165018,2025-01-09,16:50:18,Thursday,2025-01,16,false
DT_20250109_180209,2025-01-09,18:02:09,Thursday,2025-01,18,false
DT_20250109_185230,2025-01-09,18:52:30,Thursday,2025-01,18,false
DT_20250109_190856,2025-01-09,19:08:56,Thursday,2025-01,19,false
DT_20250109_194748,2025-01-09,19:47:48,Thursday,2025-01,19,false
DT_20250109_200207,2025-01-09,20:02:07,Thursday,2025-01,20,false
DT_20250109_201357,2025-01-09,20:13:57,Thursday,2025-01,20,false
DT_20250109_204618,2025-01-09,20:46:18,Thursday,2025-01,20,false
DT_20250109_205325,2025-01-09,20:53:25,Thursday,2025-01,20,false
DT_20250109_211417,2025-01-09,21:14:17,Thursday,2025-01,21,false
DT_20250109_220002,2025-01-09,22:00:02,Thursday,2025-01,22,false
DT_20250109_223428,2025-01-09,22:34:28,Thursday,2025-01,22,false
DT_20250109_224753,2025-01-09,22:47:53,Thursday,2025-01,22,false
DT_20250109_233505,2025-01-09,23:35:05,Thursday,2025-01,23,false
DT_20250109_235638,2025-01-09,23:56:38,Thursday,2025-01,23,false
DT_20250110_000257,2025-01-10,00:02:57,Friday,2025-01,00,false
DT_20250110_000755,2025-01-10,00:07:55,Friday,2025-01,00,false
DT_20250110_010515,2025-01-10,01:05:15,Friday,2025-01,01,false
DT_20250110_015807,2025-01-10,01:58:07,Friday,2025-01,01,false
DT_20250110_021801,2025-01-10,02:18:01,Friday,2025-01,02,false
DT_20250110_022455,2025-01-10,02:24:55,Friday,2025-01,02,false
DT_20250110_023131,2025-01-10,02:31:31,Friday,2025-01,02,false
DT_20250110_024949,2025-01-10,02:49:49,Friday,2025-01,02,false
DT_20250110_035159,2025-01-10,03:51:59,Friday,2025-01,03,false
DT_20250110_041322,2025-01-10,04:13:22,Friday,2025-01,04,false
DT_20250110_051645,2025-01-10,05:16:45,Friday,2025-01,05,false
DT_20250110_072930,2025-01-10,07:29:30,Friday,2025-01,07,false
DT_20250110_081954,2025-01-10,08:19:54,Friday,2025-01,08,false
DT_20250110_084523,2025-01-10,08:45:23,Friday,2025-01,08,false
DT_20250110_084530,2025-01-10,08:45:30,Friday,2025-01,08,false
DT_20250110_085020,2025-01-10,08:50:20,Friday,2025-01,08,false
DT_20250110_090113,2025-01-10,09:01:13,Friday,2025-01,09,false
DT_20250110_095819,2025-01-10,09:58:19,Friday,2025-01,09,false
DT_20250110_102649,2025-01-10,10:26:49,Friday,2025-01,10,false
DT_20250110_104714,2025-01-10,10:47:14,Friday,2025-01,10,false
DT_20250110_110750,2025-01-10,11:07:50,Friday,2025-01,11,false
DT_20250110_113053,2025-01-10,11:30:53,Friday,2025-01,11,false
DT_20250110_113633,2025-01-10,11:36:33,Friday,2025-01,11,false
DT_20250110_113711,2025-01-10,11:37:11,Friday,2025-01,11,false
DT_20250110_114021,2025-01-10,11:40:21,Friday,2025-01,11,false
DT_20250110_120623,2025-01-10,12:06:23,Friday,2025-01,12,false
DT_20250110_121158,2025-01-10,12:11:58,Friday,2025-01,12,false
DT_20250110_123940,2025-01-10,12:39:40,Friday,2025-01,12,false
DT_20250110_130548,2025-01-10,13:05:48,Friday,2025-01,13,false
DT_20250110_132318,2025-01-10,13:23:18,Friday,2025-01,13,false
DT_20250110_133425,2025-01-10,13:34:25,Friday,2025-01,13,false
DT_20250110_135030,2025-01-10,13:50:30,Friday,2025-01,13,false
DT_20250110_140000,2025-01-10,14:00:00,Friday,2025-01,14,false
DT_20250110_142136,2025-01-10,14:21:36,Friday,2025-01,14,false
DT_20250110_144357,2025-01-10,14:43:57,Friday,2025-01,14,false
DT_20250110_144748,2025-01-10,14:47:48,Friday,2025-01,14,false
DT_20250110_144902,2025-01-10,14:49:02,Friday,2025-01,14,false
DT_20250110_150403,2025-01-10,15:04:03,Friday,2025-01,15,false
DT_20250110_153416,2025-01-10,15:34:16,Friday,2025-01,15,false
DT_20250110_161224,2025-01-10,16:12:24,Friday,2025-01,16,false
DT_20250110_163806,2025-01-10,16:38:06,Friday,2025-01,16,false
DT_20250110_172941,2025-01-10,17:29:41,Friday,2025-01,17,false
DT_20250110_175302,2025-01-10,17:53:02,Friday,2025-01,17,false
DT_20250110_181705,2025-01-10,18:17:05,Friday,2025-01,18,false
DT_20250110_200439,2025-01-10,20:04:39,Friday,2025-01,20,false
DT_20250110_201502,2025-01-10,20:15:02,Friday,2025-01,20,false
DT_20250110_205448,2025-01-10,20:54:48,Friday,2025-01,20,false
DT_20250110_210751,2025-01-10,21:07:51,Friday,2025-01,21,false
DT_20250110_210840,2025-01-10,21:08:40,Friday,2025-01,21,false
DT_20250110_221219,2025-01-10,22:12:19,Friday,2025-01,22,false
DT_20250110_224553,2025-01-10,22:45:53,Friday,2025-01,22,false
DT_20250110_232111,2025-01-10,23:21:11,Friday,2025-01,23,false
DT_20250110_232349,2025-01-10,23:23:49,Friday,2025-01,23,false
DT_20250110_234724,2025-01-10,23:47:24,Friday,2025-01,23,false
DT_20250111_002147,2025-01-11,00:21:47,Saturday,2025-01,00,true
DT_20250111_004736,2025-01-11,00:47:36,Saturday,2025-01,00,true
DT_20250111_014507,2025-01-11,01:45:07,Saturday,2025-01,01,true
DT_20250111_020228,2025-01-11,02:02:28,Saturday,2025-01,02,true
DT_20250111_031605,2025-01-11,03:16:05,Saturday,2025-01,03,true
DT_20250111_033040,2025-01-11,03:30:40,Saturday,2025-01,03,true
DT_20250111_033315,2025-01-11,03:33:15,Saturday,2025-01,03,true
DT_20250111_033623,2025-01-11,03:36:23,Saturday,2025-01,03,true
DT_20250111_033646,2025-01-11,03:36:46,Saturday,2025-01,03,true
DT_20250111_042055,2025-01-11,04:20:55,Saturday,2025-01,04,true
DT_20250111_042138,2025-01-11,04:21:38,Saturday,2025-01,04,true
DT_20250111_043353,2025-01-11,04:33:53,Saturday,2025-01,04,true
DT_20250111_052735,2025-01-11,05:27:35,Saturday,2025-01,05,true
DT_20250111_052936,2025-01-11,05:29:36,Saturday,2025-01,05,true
DT_20250111_061304,2025-01-11,06:13:04,Saturday,2025-01,06,true
DT_20250111_063442,2025-01-11,06:34:42,Saturday,2025-01,06,true
DT_20250111_064155,2025-01-11,06:41:55,Saturday,2025-01,06,true
DT_20250111_070051,2025-01-11,07:00:51,Saturday,2025-01,07,true
DT_20250111_070304,2025-01-11,07:03:04,Saturday,2025-01,07,true
DT_20250111_073758,2025-01-11,07:37:58,Saturday,2025-01,07,true
DT_20250111_074949,2025-01-11,07:49:49,Saturday,2025-01,07,true
DT_20250111_075458,2025-01-11,07:54:58,Saturday,2025-01,07,true
DT_20250111_080432,2025-01-11,08:04:32,Saturday,2025-01,08,true
DT_20250111_082603,2025-01-11,08:26:03,Saturday,2025-01,08,true
DT_20250111_082652,2025-01-11,08:26:52,Saturday,2025-01,08,true
DT_20250111_090749,2025-01-11,09:07:49,Saturday,2025-01,09,true
DT_20250111_094238,2025-01-11,09:42:38,Saturday,2025-01,09,true
DT_20250111_094715,2025-01-11,09:47:15,Saturday,2025-01,09,true
DT_20250111_101943,2025-01-11,10:19:43,Saturday,2025-01,10,true
DT_20250111_102326,2025-01-11,10:23:26,Saturday,2025-01,10,true
DT_20250111_103143,2025-01-11,10:31:43,Saturday,2025-01,10,true
DT_20250111_104432,2025-01-11,10:44:32,Saturday,2025-01,10,true
DT_20250111_105526,2025-01-11,10:55:26,Saturday,2025-01,10,true
DT_20250111_110757,2025-01-11,11:07:57,Saturday,2025-01,11,true
DT_20250111_111010,2025-01-11,11:10:10,Saturday,2025-01,11,true
DT_20250111_113042,2025-01-11,11:30:42,Saturday,2025-01,11,true
DT_20250111_115116,2025-01-11,11:51:16,Saturday,2025-01,11,true
DT_20250111_123549,2025-01-11,12:35:49,Saturday,2025-01,12,true
DT_20250111_131721,2025-01-11,13:17:21,Saturday,2025-01,13,true
DT_20250111_132753,2025-01-11,13:27:53,Saturday,2025-01,13,true
DT_20250111_142013,2025-01-11,14:20:13,Saturday,2025-01,14,true
DT_20250111_143323,2025-01-11,14:33:23,Saturday,2025-01,14,true
DT_20250111_143917,2025-01-11,14:39:17,Saturday,2025-01,14,true
DT_20250111_151503,2025-01-11,15:15:03,Saturday,2025-01,15,true
DT_20250111_151640,2025-01-11,15:16:40,Saturday,2025-01,15,true
DT_20250111_153138,2025-01-11,15:31:38,Saturday,2025-01,15,true
DT_20250111_154857,2025-01-11,15:48:57,Saturday,2025-01,15,true
DT_20250111_161742,2025-01-11,16:17:42,Saturday,2025-01,16,true
DT_20250111_162713,2025-01-11,16:27:13,Saturday,2025-01,16,true
DT_20250111_170018,2025-01-11,17:00:18,Saturday,2025-01,17,true
DT_20250111_170800,2025-01-11,17:08:00,Saturday,2025-01,17,true
DT_20250111_173323,2025-01-11,17:33:23,Saturday,2025-01,17,true
DT_20250111_173734,2025-01-11,17:37:34,Saturday,2025-01,17,true
DT_20250111_175010,2025-01-11,17:50:10,Saturday,2025-01,17,true
DT_20250111_184317,2025-01-11,18:43:17,Saturday,2025-01,18,true
DT_20250111_195947,2025-01-11,19:59:47,Saturday,2025-01,19,true
DT_20250111_201438,2025-01-11,20:14:38,Saturday,2025-01,20,true
DT_20250111_202820,2025-01-11,20:28:20,Saturday,2025-01,20,true
DT_20250111_204711,2025-01-11,20:47:11,Saturday,2025-01,20,true
DT_20250111_205322,2025-01-11,20:53:22,Saturday,2025-01,20,true
DT_20250111_211237,2025-01-11,21:12:37,Saturday,2025-01,21,true
DT_20250111_211740,2025-01-11,21:17:40,Saturday,2025-01,21,true
DT_20250111_213000,2025-01-11,21:30:00,Saturday,2025-01,21,true
DT_20250111_213323,2025-01-11,21:33:23,Saturday,2025-01,21,true
DT_20250111_214606,2025-01-11,21:46:06,Saturday,2025-01,21,true
DT_20250111_220610,2025-01-11,22:06:10,Saturday,2025-01,22,true
DT_20250111_230737,2025-01-11,23:07:37,Saturday,2025-01,23,true
DT_20250111_232634,2025-01-11,23:26:34,Saturday,2025-01,23,true
DT_20250112_000206,2025-01-12,00:02:06,Sunday,2025-01,00,true
DT_20250112_001327,2025-01-12,00:13:27,Sunday,2025-01,00,true
DT_20250112_013333,2025-01-12,01:33:33,Sunday,2025-01,01,true
DT_20250112_023228,2025-01-12,02:32:28,Sunday,2025-01,02,true
DT_20250112_033232,2025-01-12,03:32:32,Sunday,2025-01,03,true
DT_20250112_040523,2025-01-12,04:05:23,Sunday,2025-01,04,true
DT_20250112_040718,2025-01-12,04:07:18,Sunday,2025-01,04,true
DT_20250112_050117,2025-01-12,05:01:17,Sunday,2025-01,05,true
DT_20250112_053427,2025-01-12,05:34:27,Sunday,2025-01,05,true
DT_20250112_060603,2025-01-12,06:06:03,Sunday,2025-01,06,true
DT_20250112_063815,2025-01-12,06:38:15,Sunday,2025-01,06,true
DT_20250112_064110,2025-01-12,06:41:10,Sunday,2025-01,06,true
DT_20250112_071553,2025-01-12,07:15:53,Sunday,2025-01,07,true
DT_20250112_072309,2025-01-12,07:23:09,Sunday,2025-01,07,true
DT_20250112_075157,2025-01-12,07:51:57,Sunday,2025-01,07,true
DT_20250112_082016,2025-01-12,08:20:16,Sunday,2025-01,08,true
DT_20250112_085415,2025-01-12,08:54:15,Sunday,2025-01,08,true
DT_20250112_091526,2025-01-12,09:15:26,Sunday,2025-01,09,true
DT_20250112_093334,2025-01-12,09:33:34,Sunday,2025-01,09,true
DT_20250112_093940,2025-01-12,09:39:40,Sunday,2025-01,09,true
DT_20250112_095401,2025-01-12,09:54:01,Sunday,2025-01,09,true
DT_20250112_100815,2025-01-12,10:08:15,Sunday,2025-01,10,true
DT_20250112_102110,2025-01-12,10:21:10,Sunday,2025-01,10,true
DT_20250112_102912,2025-01-12,10:29:12,Sunday,2025-01,10,true
DT_20250112_103029,2025-01-12,10:30:29,Sunday,2025-01,10,true
DT_20250112_103737,2025-01-12,10:37:37,Sunday,2025-01,10,true
DT_20250112_104326,2025-01-12,10:43:26,Sunday,2025-01,10,true
DT_20250112_105424,2025-01-12,10:54:24,Sunday,2025-01,10,true
DT_20250112_111507,2025-01-12,11:15:07,Sunday,2025-01,11,true
DT_20250112_111554,2025-01-12,11:15:54,Sunday,2025-01,11,true
DT_20250112_111708,2025-01-12,11:17:08,Sunday,2025-01,11,true
DT_20250112_115228,2025-01-12,11:52:28,Sunday,2025-01,11,true
DT_20250112_122658,2025-01-12,12:26:58,Sunday,2025-01,12,true
DT_20250112_123309,2025-01-12,12:33:09,Sunday,2025-01,12,true
DT_20250112_124809,2025-01-12,12:48:09,Sunday,2025-01,12,true
DT_20250112_130505,2025-01-12,13:05:05,Sunday,2025-01,13,true
DT_20250112_132219,2025-01-12,13:22:19,Sunday,2025-01,13,true
DT_20250112_141529,2025-01-12,14:15:29,Sunday,2025-01,14,true
DT_20250112_151621,2025-01-12,15:16:21,Sunday,2025-01,15,true
DT_20250112_152523,2025-01-12,15:25:23,Sunday,2025-01,15,true
DT_20250112_160103,2025-01-12,16:01:03,Sunday,2025-01,16,true
DT_20250112_161912,2025-01-12,16:19:12,Sunday,2025-01,16,true
DT_20250112_162344,2025-01-12,16:23:44,Sunday,2025-01,16,true
DT_20250112_162532,2025-01-12,16:25:32,Sunday,2025-01,16,true
DT_20250112_165039,2025-01-12,16:50:39,Sunday,2025-01,16,true
DT_20250112_170405,2025-01-12,17:04:05,Sunday,2025-01,17,true
DT_20250112_180805,2025-01-12,18:08:05,Sunday,2025-01,18,true
DT_20250112_190616,2025-01-12,19:06:16,Sunday,2025-01,19,true
DT_20250112_193138,2025-01-12,19:31:38,Sunday,2025-01,19,true
DT_20250112_194802,2025-01-12,19:48:02,Sunday,2025-01,19,true
DT_20250112_201917,2025-01-12,20:19:17,Sunday,2025-01,20,true
DT_20250112_210120,2025-01-12,21:01:20,Sunday,2025-01,21,true
DT_20250112_221416,2025-01-12,22:14:16,Sunday,2025-01,22,true
DT_20250112_235047,2025-01-12,23:50:47,Sunday,2025-01,23,true
DT_20250112_235441,2025-01-12,23:54:41,Sunday,2025-01,23,true
DT_20250112_235720,2025-01-12,23:57:20,Sunday,2025-01,23,true
DT_20250113_001428,2025-01-13,00:14:28,Monday,2025-01,00,false
DT_20250113_002309,2025-01-13,00:23:09,Monday,2025-01,00,false
DT_20250113_002620,2025-01-13,00:26:20,Monday,2025-01,00,false
DT_20250113_004639,2025-01-13,00:46:39,Monday,2025-01,00,false
DT_20250113_011306,2025-01-13,01:13:06,Monday,2025-01,01,false
DT_20250113_011352,2025-01-13,01:13:52,Monday,2025-01,01,false
DT_20250113_012706,2025-01-13,01:27:06,Monday,2025-01,01,false
DT_20250113_015953,2025-01-13,01:59:53,Monday,2025-01,01,false
DT_20250113_020812,2025-01-13,02:08:12,Monday,2025-01,02,false
DT_20250113_022351,2025-01-13,02:23:51,Monday,2025-01,02,false
DT_20250113_040729,2025-01-13,04:07:29,Monday,2025-01,04,false
DT_20250113_041953,2025-01-13,04:19:53,Monday,2025-01,04,false
DT_20250113_054349,2025-01-13,05:43:49,Monday,2025-01,05,false
DT_20250113_070924,2025-01-13,07:09:24,Monday,2025-01,07,false
DT_20250113_071843,2025-01-13,07:18:43,Monday,2025-01,07,false
DT_20250113_073251,2025-01-13,07:32:51,Monday,2025-01,07,false
DT_20250113_080931,2025-01-13,08:09:31,Monday,2025-01,08,false
DT_20250113_082605,2025-01-13,08:26:05,Monday,2025-01,08,false
DT_20250113_085337,2025-01-13,08:53:37,Monday,2025-01,08,false
DT_20250113_085407,2025-01-13,08:54:07,Monday,2025-01,08,false
DT_20250113_095703,2025-01-13,09:57:03,Monday,2025-01,09,false
DT_20250113_102037,2025-01-13,10:20:37,Monday,2025-01,10,false
DT_20250113_104038,2025-01-13,10:40:38,Monday,2025-01,10,false
DT_20250113_104144,2025-01-13,10:41:44,Monday,2025-01,10,false
DT_20250113_104846,2025-01-13,10:48:46,Monday,2025-01,10,false
DT_20250113_111636,2025-01-13,11:16:36,Monday,2025-01,11,false
DT_20250113_112326,2025-01-13,11:23:26,Monday,2025-01,11,false
DT_20250113_121833,2025-01-13,12:18:33,Monday,2025-01,12,false
